ID number,Date,Site,Plot,AM/PM,Quadrant,Field ID,Field sex,Lab ID,Lab sex,Caught on,Previously marked?,Collected?,Notes
,06/28/21,Waterfall,2,AM,1,Bombus bifarius,F,,,Eriogonum umbellatum ,N,N,
,06/28/21,Waterfall,2,AM,1,Andrena sp.,F,,,Eriogonum umbellatum ,N,N,
,06/28/21,Waterfall,2,AM,4,Andrena sp.,F,,,ground,N,N,
,06/28/21,Waterfall,6,AM,3,Andrena sp.,M,,,Pentaphylloides floribundum ,N,N,
,06/28/21,Waterfall,4,PM,4,Lasioglossum sp.,F,,,Pseudomycopteris montanum,N,N,
,06/28/21,Waterfall,4,PM,2,Panurginus sp. ,M,,,Pseudomycopteris montanum,N,N,
,06/28/21,Waterfall,4,PM,3,Bombus flavifrons,Q,,,Vicia americana,N,N,
,06/28/21,Waterfall,4,PM,2,Panurginus sp. ,M,,,Potentilla pulchirima,N,N,
,06/28/21,Waterfall,4,PM,2,Panurginus sp. ,M,,,Pseudomycopteris montanum,N,N,
,06/28/21,Waterfall,4,PM,4,Andrena sp.,F,,,ground,N,N,
RS2,06/28/21,Waterfall,5,PM,3,Panurginus sp. ,F,,,Adenolinum lewisii,N,Y,
,06/28/21,Waterfall,6,PM,2,Bombus appositus,Q,,,Lathyrus leucanthus,N,N,
,07/02/21,Waterfall,1,AM,2,Osmia bucephala,F,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,1,AM,2,Panurginus sp. ,F,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,1,AM,3,Panurginus sp. ,F,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,1,AM,1,Panurginus sp. ,F,,,Potentilla pulchirima,N,N,
,07/02/21,Waterfall,1,AM,1,Panurginus sp. ,F,,,Adenolinum lewisii,N,N,
,07/02/21,Waterfall,3,AM,1,Andrena sp.,M,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,3,AM,2,Panurginus sp. ,M,,,Potentilla pulchirima,N,N,
,07/02/21,Waterfall,3,AM,1,Bombus rufocinctus,W,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,4,AM,1,Osmia bucephala,F,,,Lathyrus leucanthus,N,N,
,07/02/21,Waterfall,2,AM,1,Panurginus sp. ,F,,,Potentilla pulchirima,N,N,
,07/02/21,Waterfall,2,AM,4,Panurginus sp. ,F,,,Potentilla pulchirima,N,N,
,07/02/21,Waterfall,2,AM,2,Osmia sp.,F,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,4,PM,3,Osmia bucephala,F,,,Lathyrus leucanthus,N,N,
,07/02/21,Waterfall,4,PM,1,Panurginus sp. ,F,,,Potentilla pulchirima,N,N,
,07/02/21,Waterfall,3,PM,2,Bombus mixtus,W,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,3,PM,2,Osmia sp.,F,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,3,PM,1,Bombus bifarius,W,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,3,PM,2,Bombus appositus,W,,,Lathyrus leucanthus,N,N,
,07/02/21,Waterfall,5,PM,4,Bombus mixtus,W,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,5,PM,4,Bombus bifarius,W,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,5,PM,3,Panurginus sp. ,F,,,Potentilla pulchirima,N,N,
,07/02/21,Waterfall,6,PM,2,Bombus mixtus,W,,,Pentaphylloides floribundum ,N,N,
,07/02/21,Waterfall,6,PM,2,Bombus bifarius,W,,,Pentaphylloides floribundum ,N,N,
